adoption_id,adoptions_id,date,quantity,book_id,isbn10,isbn13,title,category
289,21,9/21/2015,97,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
289,22,10/4/2015,128,912,0132994909,9780132994903,Fundamentals of Human Resource Management,Business
289,23,1/1/2016,469,896,0132994895,9780132994897,Psychology of Investing,Business
289,24,3/15/2015,588,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
290,1,9/15/2015,25,953,0132991322,9780132991322,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
290,2,9/2/2015,223,980,013610827X,9780136108276,Hands-On Database,Computer Science
290,3,11/1/2015,313,568,0321846621,9780321846624,Reading Rhetorically,English
290,4,7/28/2015,150,913,0132949334,9780132949330,Economics,Economics
290,5,2/19/2016,49,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
290,6,1/9/2016,269,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
290,7,5/17/2015,382,968,0133024164,9780133024166,Principles of Microeconomics,Economics
290,8,3/28/2015,460,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
290,9,6/25/2015,590,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
290,10,5/20/2015,659,937,0133423905,9780133423907,Microeconomics,Economics
290,11,8/30/2015,107,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
290,12,11/27/2015,181,555,0205886159,9780205886159,"Global Issues, Local Arguments",English
290,13,2/7/2016,63,574,0321899970,9780321899972,Technical Communication,English
290,14,4/13/2015,103,678,0133074676,9780133074673,Marketing Research,Business
290,15,4/3/2015,77,894,0132948915,9780132948913,International Economics,Economics
290,16,2/15/2016,482,984,0132730359,9780132730358,E-Commerce 2013,Business
290,17,12/21/2015,423,952,0133097897,9780133097894,"Corporate Finance, The Core",Business
291,1,6/14/2015,112,793,0136015727,9780136015727,Reliability Engineering,Engineering
291,2,12/18/2015,217,592,0321845056,9780321845054,Essential Math 4e,Mathematics
291,3,10/29/2015,144,914,0133029670,9780133029673,Using MIS,Business
291,4,7/18/2015,559,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
291,5,12/7/2015,314,898,0133059049,9780133059045,Better Business,Business
291,6,12/25/2015,572,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
291,7,8/30/2015,268,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
291,8,4/1/2015,40,554,0205883117,9780205883110,Strategies for Successful Writing,English
291,9,10/26/2015,339,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
291,10,3/1/2016,672,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
291,11,2/2/2016,212,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
291,12,1/21/2016,311,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
291,13,9/2/2015,315,921,0132846918,9780132846912,Digital Business Networks,Business
291,14,5/5/2015,289,644,0321880854,9780321880857,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
291,15,4/11/2015,563,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
291,16,5/8/2015,465,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
291,17,2/9/2016,676,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
291,18,8/26/2015,363,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
291,19,4/23/2015,594,624,0321837347,9780321837349,Precalculus,Mathematics
291,20,2/19/2016,261,624,0321837347,9780321837349,Precalculus,Mathematics
291,21,8/5/2015,305,925,013297133X,9780132971331,Guide to Managerial Communication,Business
291,22,6/23/2015,318,588,0321782283,9780321782281,College Algebra,Mathematics
291,23,6/26/2015,542,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
291,24,8/1/2015,213,558,0205883109,9780205883103,"Strategies for Successful Writing, Concise Edition",English
291,25,10/8/2015,581,554,0205883117,9780205883110,Strategies for Successful Writing,English
291,26,10/21/2015,533,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
292,1,10/7/2015,200,969,013606552X,9780136065524,Economics for Managers,Economics
292,2,6/21/2015,683,637,0321851668,9780321851666,Elementary Statistics Using Excel,Statistics
292,3,11/12/2015,292,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
292,4,11/10/2015,361,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
292,5,10/29/2015,478,648,0205778844,9780205778843,The DK Guide to Literature,English
292,6,4/18/2015,213,923,0133058360,9780133058369,Guide to Presentations,Business
292,7,11/10/2015,582,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
292,8,8/22/2015,630,897,0133058786,9780133058789,Introduction to Management Accounting,Business
292,9,4/4/2015,503,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
292,10,8/18/2015,375,587,032183724X,9780321837240,Algebra and Trigonometry,Mathematics
292,11,4/26/2015,394,643,0132871696,9780132871693,Engineering Vibration,Engineering
292,12,2/21/2016,550,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
292,13,2/18/2016,351,556,0205890962,9780205890965,Mosaics: Reading and Writing Essays 6e,Student Success
292,14,7/15/2015,48,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
293,1,11/27/2015,183,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
293,2,2/5/2016,418,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
293,3,2/26/2016,266,643,0132871696,9780132871693,Engineering Vibration,Engineering
293,4,2/9/2016,545,563,0321880943,9780321880949,The Necessary Shakespeare,English
293,5,1/28/2016,120,694,0133379337,9780133379334,Visual C# 2012 How to Program,Computer Science
293,6,9/15/2015,234,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
293,7,8/23/2015,452,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
293,8,2/15/2016,186,783,0133075354,9780133075359,Fundamentals of Investing,Business
293,9,10/27/2015,605,895,0132971275,9780132971270,Intercultural Business Communication,Business
294,1,5/4/2015,229,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
294,2,9/6/2015,204,916,0133050696,9780133050691,Management Information Systems,Business
294,3,4/11/2015,227,590,0132898357,9780132898355,Mathematics for Business,Business
294,4,10/7/2015,423,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
294,5,8/15/2015,267,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
294,6,6/12/2015,63,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
294,7,7/6/2015,373,555,0205886159,9780205886159,"Global Issues, Local Arguments",English
294,8,11/11/2015,217,917,0132971216,9780132971218,Information Systems Today,Business
294,9,11/20/2015,515,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
294,10,12/18/2015,185,583,032180709X,9780321807090,John E. Freund's Mathematical Statistics with Applications,Statistics
294,11,5/1/2015,360,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
294,12,9/5/2015,351,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
294,13,2/1/2016,485,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
294,14,5/4/2015,273,696,0133140512,9780133140514,Entrepreneurial Finance,Business
294,15,8/13/2015,368,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
294,16,7/4/2015,349,949,0132992280,9780132992282,Macroeconomics,Economics
294,17,3/24/2015,344,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
294,18,3/12/2015,406,590,0132898357,9780132898355,Mathematics for Business,Business
294,19,11/25/2015,145,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
294,20,8/23/2015,86,618,0205852068,9780205852062,Bridging the Gap,Student Success
294,21,6/27/2015,210,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
294,22,3/20/2015,629,968,0133024164,9780133024166,Principles of Microeconomics,Economics
294,23,12/7/2015,340,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
294,24,7/26/2015,371,904,0133063003,9780133063004,International Business,Business
294,25,5/27/2015,455,952,0133097897,9780133097894,"Corporate Finance, The Core",Business
294,26,7/15/2015,252,693,0133370437,9780133370430,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
294,27,12/20/2015,600,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
294,28,12/20/2015,489,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
294,29,5/30/2015,136,951,0132992477,9780132992473,Corporate Finance,Business
294,30,7/14/2015,164,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
294,31,6/21/2015,172,546,0205235778,9780205235773,The Curious Writer,English
294,32,12/31/2015,130,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
295,1,4/13/2015,587,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
295,2,5/28/2015,125,560,0205891500,9780205891504,Prose Reader,English
295,3,10/21/2015,193,783,0133075354,9780133075359,Fundamentals of Investing,Business
295,4,5/22/2015,414,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
295,5,5/28/2015,26,933,0132948907,9780132948906,Economics Today,Economics
295,6,3/3/2016,282,563,0321880943,9780321880949,The Necessary Shakespeare,English
296,1,1/23/2016,252,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
296,2,12/2/2015,521,479,0321836960,9780321836960,Elementary Statistics,Statistics
296,3,7/26/2015,614,913,0132949334,9780132949330,Economics,Economics
296,4,11/17/2015,571,583,032180709X,9780321807090,John E. Freund's Mathematical Statistics with Applications,Statistics
296,5,7/21/2015,435,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
296,6,5/1/2015,570,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
296,7,10/28/2015,32,914,0133029670,9780133029673,Using MIS,Business
296,8,8/9/2015,456,486,0321880129,9780321880123,Intermediate Algebra,Mathematics
296,9,7/8/2015,548,899,0132994348,9780132994347,Personal Finance,Business
296,10,4/18/2015,280,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
296,11,9/12/2015,36,476,0133360903,9780133360905,Building Java Programs,Computer Science
296,12,1/1/2016,381,563,0321880943,9780321880949,The Necessary Shakespeare,English
296,13,11/17/2015,495,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
296,14,2/21/2016,152,563,0321880943,9780321880949,The Necessary Shakespeare,English
296,15,1/31/2016,254,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
296,16,4/11/2015,651,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
296,17,3/3/2016,516,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
296,18,11/19/2015,482,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
296,19,4/6/2015,228,701,013267145X,9780132671453,Adaptive Filter Theory,Engineering
296,20,5/5/2015,47,937,0133423905,9780133423907,Microeconomics,Economics
296,21,1/21/2016,264,964,0133083578,9780133083576,The Practice of Public Relations,Business
297,1,10/3/2015,272,553,0205883052,9780205883059,"The Prentice Hall Guide for College Writers, Brief Edition",English
297,2,3/13/2015,410,644,0321880854,9780321880857,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
297,3,1/26/2016,289,933,0132948907,9780132948906,Economics Today,Economics
297,4,2/18/2016,525,689,0133255433,9780133255430,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
297,5,5/24/2015,51,481,0321836995,9780321836991,Mathematics All Around,Mathematics
297,6,8/14/2015,259,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
297,7,10/10/2015,35,905,0133117413,9780133117417,Horngren's Accounting,Business
297,8,9/12/2015,345,912,0132994909,9780132994903,Fundamentals of Human Resource Management,Business
297,9,3/8/2015,240,587,032183724X,9780321837240,Algebra and Trigonometry,Mathematics
297,10,7/5/2015,383,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
297,11,5/27/2015,250,931,0133059510,9780133059519,Business Communication,Business
297,12,2/27/2016,356,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
297,13,8/23/2015,528,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
297,14,12/11/2015,492,783,0133075354,9780133075359,Fundamentals of Investing,Business
297,15,4/6/2015,306,685,013286908X,9780132869089,Ownership Series: Ownership: Critical Thinking,Student Success
297,16,6/24/2015,189,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
297,17,5/29/2015,562,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
297,18,3/2/2016,209,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
297,19,4/27/2015,575,928,0133043541,9780133043549,Human Resource Management,Business
297,20,5/29/2015,137,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
297,21,12/21/2015,412,789,013335671X,9780133356717,Machine Design,Engineering
297,22,8/27/2015,49,912,0132994909,9780132994903,Fundamentals of Human Resource Management,Business
297,23,4/1/2015,386,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
297,24,3/8/2015,119,933,0132948907,9780132948906,Economics Today,Economics
297,25,1/13/2016,486,898,0133059049,9780133059045,Better Business,Business
297,26,1/25/2016,688,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
298,1,6/1/2015,354,952,0133097897,9780133097894,"Corporate Finance, The Core",Business
298,2,7/10/2015,665,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
298,3,12/11/2015,287,490,0321836987,9780321836984,Essential Statistics,Statistics
298,4,5/9/2015,162,958,0132991330,9780132991339,Macroeconomics,Economics
298,5,3/7/2015,388,792,0133485102,9780133485103,Managing Engineering and Technology,Engineering
298,6,11/7/2015,275,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
298,7,2/4/2016,435,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
298,8,3/7/2015,373,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
298,9,5/17/2015,263,485,0321880153,9780321880154,Elementary Algebra,Mathematics
298,10,3/22/2015,193,560,0205891500,9780205891504,Prose Reader,English
298,11,1/19/2016,532,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
298,12,5/19/2015,358,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
298,13,5/9/2015,512,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
299,1,11/22/2015,320,932,0132994879,9780132994873,Foundations of Finance,Business
299,2,2/16/2016,606,895,0132971275,9780132971270,Intercultural Business Communication,Business
299,3,9/2/2015,273,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
299,4,5/25/2015,299,563,0321880943,9780321880949,The Necessary Shakespeare,English
299,5,1/23/2016,296,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
299,6,10/7/2015,588,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
299,7,3/28/2015,509,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
299,8,3/23/2015,534,476,0133360903,9780133360905,Building Java Programs,Computer Science
299,9,6/6/2015,271,637,0321851668,9780321851666,Elementary Statistics Using Excel,Statistics
299,10,1/2/2016,425,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
299,11,6/15/2015,290,928,0133043541,9780133043549,Human Resource Management,Business
299,12,9/15/2015,545,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
299,13,12/11/2015,356,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
299,14,6/13/2015,446,789,013335671X,9780133356717,Machine Design,Engineering
299,15,1/29/2016,61,897,0133058786,9780133058789,Introduction to Management Accounting,Business
299,16,3/10/2015,307,612,0321826027,9780321826022,Precalculus with Modeling & Visualization,Mathematics
299,17,3/28/2015,645,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
299,18,3/5/2016,99,973,0136039855,9780136039853,The Economic Way of Thinking,Economics
299,19,1/16/2016,548,921,0132846918,9780132846912,Digital Business Networks,Business
299,20,12/19/2015,25,967,013302380X,9780133023800,Principles of Economics,Economics
299,21,7/19/2015,401,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
299,22,3/27/2015,375,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
299,23,12/29/2015,352,782,0133127648,9780133127645,Public Relations Practices,Business
299,24,5/19/2015,154,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
299,25,11/20/2015,218,553,0205883052,9780205883059,"The Prentice Hall Guide for College Writers, Brief Edition",English
299,26,4/4/2015,366,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
299,27,1/11/2016,441,898,0133059049,9780133059045,Better Business,Business
299,28,3/22/2015,196,944,0132968363,9780132968362,Principles of Operations Management,Business
299,29,7/29/2015,316,919,0132970759,9780132970754,MIS Essentials,Business
299,30,8/13/2015,182,696,0133140512,9780133140514,Entrepreneurial Finance,Business
299,31,1/11/2016,85,956,0133251969,9780133251968,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
299,32,8/15/2015,409,894,0132948915,9780132948913,International Economics,Economics
299,33,12/24/2015,614,940,0132948869,9780132948869,Microeconomics,Economics
300,1,2/22/2016,516,898,0133059049,9780133059045,Better Business,Business
300,2,7/29/2015,74,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
300,3,4/5/2015,599,917,0132971216,9780132971218,Information Systems Today,Business
300,4,5/20/2015,327,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
300,5,9/21/2015,459,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
300,6,8/15/2015,387,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
300,7,1/27/2016,185,939,0133020258,9780133020250,Macroeconomics,Economics
300,8,10/19/2015,389,933,0132948907,9780132948906,Economics Today,Economics
300,9,10/12/2015,423,784,0133254429,9780133254426,Mechanics of Materials,Engineering
300,10,3/20/2015,154,784,0133254429,9780133254426,Mechanics of Materials,Engineering
300,11,10/7/2015,452,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
300,12,12/23/2015,560,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
300,13,6/26/2015,284,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
300,14,5/21/2015,267,792,0133485102,9780133485103,Managing Engineering and Technology,Engineering
300,15,6/9/2015,361,923,0133058360,9780133058369,Guide to Presentations,Business
300,16,8/1/2015,697,925,013297133X,9780132971331,Guide to Managerial Communication,Business
300,17,9/12/2015,259,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
300,18,8/31/2015,631,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
300,19,8/21/2015,180,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
300,20,5/20/2015,297,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
300,21,11/4/2015,616,936,0133023443,9780133023442,Systems Analysis and Design,Business
300,22,9/15/2015,46,613,0133011208,9780133011203,Business Math,Business
300,23,12/11/2015,184,546,0205235778,9780205235773,The Curious Writer,English
300,24,4/1/2015,333,905,0133117413,9780133117417,Horngren's Accounting,Business
300,25,3/21/2015,511,643,0132871696,9780132871693,Engineering Vibration,Engineering
300,26,3/10/2015,161,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
300,27,3/23/2015,317,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
301,1,10/31/2015,397,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
301,2,11/21/2015,99,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
301,3,7/26/2015,545,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
301,4,1/26/2016,129,492,013608530X,9780136085300,Internetworking with TCP/IP Volume One,Computer Science
301,5,2/4/2016,663,648,0205778844,9780205778843,The DK Guide to Literature,English
301,6,10/27/2015,455,973,0136039855,9780136039853,The Economic Way of Thinking,Economics
301,7,11/27/2015,655,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
301,8,6/21/2015,142,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
301,9,2/13/2016,79,648,0205778844,9780205778843,The DK Guide to Literature,English
301,10,4/25/2015,507,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
301,11,11/1/2015,360,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
301,12,8/7/2015,157,980,013610827X,9780136108276,Hands-On Database,Computer Science
301,13,9/17/2015,249,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
301,14,7/24/2015,187,948,0133126242,9780133126242,"Integrated Advertising, Promotion, and Marketing Communications",Business
301,15,1/20/2016,310,563,0321880943,9780321880949,The Necessary Shakespeare,English
301,16,11/20/2015,45,603,0321825276,9780321825278,Intro Stats,Statistics
301,17,11/9/2015,624,967,013302380X,9780133023800,Principles of Economics,Economics
301,18,3/31/2015,27,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
301,19,1/12/2016,258,923,0133058360,9780133058369,Guide to Presentations,Business
301,20,10/4/2015,366,590,0132898357,9780132898355,Mathematics for Business,Business
301,21,1/3/2016,34,926,0133075281,9780133075281,Environmental Law,Business
301,22,10/10/2015,385,906,0132575671,9780132575676,Database Systems,Computer Science
301,23,7/4/2015,193,481,0321836995,9780321836991,Mathematics All Around,Mathematics
301,24,1/3/2016,104,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
301,25,8/25/2015,626,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
301,26,6/18/2015,36,981,013610066X,9780136100669,Business Intelligence,Business
301,27,10/2/2015,125,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
301,28,8/15/2015,389,960,0133056252,9780133056259,Customer Service: Career Success through Customer Loyalty,Business
302,1,12/21/2015,105,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
302,2,9/9/2015,696,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
302,3,3/26/2015,33,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
302,4,10/9/2015,199,678,0133074676,9780133074673,Marketing Research,Business
302,5,7/12/2015,51,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
302,6,1/2/2016,636,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
302,7,10/4/2015,300,957,0132992914,9780132992916,Principles of Risk Management and Insurance,Business
302,8,2/29/2016,672,481,0321836995,9780321836991,Mathematics All Around,Mathematics
302,9,11/10/2015,229,981,013610066X,9780136100669,Business Intelligence,Business
302,10,5/23/2015,43,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
302,11,3/26/2015,585,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
302,12,9/2/2015,633,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
302,13,11/3/2015,658,487,0321838696,9780321838698,Business Statistics: A First Course,Statistics
302,14,2/17/2016,504,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
302,15,3/1/2016,203,696,0133140512,9780133140514,Entrepreneurial Finance,Business
302,16,7/5/2015,666,972,0136090036,9780136090038,Making the Team,Business
302,17,3/20/2015,467,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
302,18,10/18/2015,86,929,0133084043,9780133084047,Principles of Marketing,Business
302,19,2/4/2016,272,904,0133063003,9780133063004,International Business,Business
302,20,12/5/2015,686,568,0321846621,9780321846624,Reading Rhetorically,English
302,21,1/15/2016,446,967,013302380X,9780133023800,Principles of Economics,Economics
302,22,10/19/2015,405,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
302,23,11/18/2015,132,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
302,24,1/26/2016,274,954,0132948850,9780132948852,Survey of Economics,Economics
302,25,3/20/2015,65,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
303,1,12/25/2015,212,979,0321464486,9780321464484,Development Economics,Economics
303,2,3/7/2015,509,624,0321837347,9780321837349,Precalculus,Mathematics
303,3,1/15/2016,414,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
303,4,2/22/2016,107,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
303,5,2/1/2016,530,944,0132968363,9780132968362,Principles of Operations Management,Business
303,6,5/26/2015,512,546,0205235778,9780205235773,The Curious Writer,English
303,7,2/29/2016,412,894,0132948915,9780132948913,International Economics,Economics
303,8,2/2/2016,482,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
303,9,5/14/2015,331,910,0133020266,9780133020267,Managerial Economics,Economics
303,10,6/19/2015,78,906,0132575671,9780132575676,Database Systems,Computer Science
303,11,5/11/2015,186,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
303,12,10/17/2015,354,934,0132948893,9780132948890,Economics Today: The Macro View,Economics
303,13,12/5/2015,391,693,0133370437,9780133370430,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
303,14,7/10/2015,459,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
303,15,10/6/2015,363,590,0132898357,9780132898355,Mathematics for Business,Business
303,16,8/11/2015,422,957,0132992914,9780132992916,Principles of Risk Management and Insurance,Business
303,17,3/14/2015,604,922,0133043606,9780133043600,Management,Business
304,1,3/8/2015,415,970,0132147556,9780132147552,E-Marketing,Business
304,2,5/24/2015,503,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
304,3,12/26/2015,37,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
304,4,4/9/2015,583,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
304,5,3/6/2016,395,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
304,6,8/23/2015,515,603,0321825276,9780321825278,Intro Stats,Statistics
304,7,3/22/2015,146,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
304,8,11/7/2015,210,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
304,9,1/21/2016,63,951,0132992477,9780132992473,Corporate Finance,Business
304,10,2/20/2016,346,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
304,11,7/18/2015,364,916,0133050696,9780133050691,Management Information Systems,Business
304,12,5/26/2015,324,939,0133020258,9780133020250,Macroeconomics,Economics
304,13,6/4/2015,27,979,0321464486,9780321464484,Development Economics,Economics
304,14,7/7/2015,426,895,0132971275,9780132971270,Intercultural Business Communication,Business
304,15,7/25/2015,443,615,0321826124,9780321826121,Algebra and Trigonometry with Modeling & Visualization,Mathematics
304,16,1/21/2016,478,930,0132948877,9780132948876,Macroeconomics,Economics
304,17,2/17/2016,494,968,0133024164,9780133024166,Principles of Microeconomics,Economics
304,18,8/7/2015,547,891,0133078353,9780133078350,Marketing Plan Handbook,Business
304,19,1/7/2016,550,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
304,20,6/24/2015,341,942,0133075222,9780133075229,Employment Law,Business
304,21,8/1/2015,226,486,0321880129,9780321880123,Intermediate Algebra,Mathematics
